@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
11790,'2023/06/13 10:51:38:530',9,0,0,0,0,0,0,0,0,0
11791,'2023/06/13 10:51:38:549',9,0,0,0,0,0,0,0,0,0
11792,'2023/06/13 10:51:38:574',9,0,0,0,0,0,0,0,0,0
11793,'2023/06/13 10:51:38:598',9,0,0,0,0,0,0,0,0,0
11794,'2023/06/13 10:51:38:623',9,0,0,0,0,0,0,0,0,0
11795,'2023/06/13 10:51:38:642',9,0,0,0,0,0,0,0,0,0
11796,'2023/06/13 10:51:38:671',9,237.568939,1237.849243,237.568939,1237.849243,0,0,0,0,0
11797,'2023/06/13 10:51:38:691',9,0,0,0,0,0,0,0,0,0
11798,'2023/06/13 10:51:38:715',9,0,0,0,0,0,0,0,0,0
11799,'2023/06/13 10:51:38:740',9,0,0,0,0,0,0,0,0,0
11800,'2023/06/13 10:51:38:759',9,0,0,0,0,0,0,0,0,0
11801,'2023/06/13 10:51:38:785',9,0,0,0,0,0,0,0,0,0
11802,'2023/06/13 10:51:38:805',9,0,0,0,0,0,0,0,0,0
11803,'2023/06/13 10:51:38:829',9,0,0,0,0,0,0,0,0,0
11804,'2023/06/13 10:51:38:855',9,0,0,0,0,0,0,0,0,0
11805,'2023/06/13 10:51:38:874',9,0,0,0,0,0,0,0,0,0
11806,'2023/06/13 10:51:38:898',9,0,0,0,0,0,0,0,0,0
11807,'2023/06/13 10:51:38:923',9,0,0,0,0,0,0,0,0,0
11808,'2023/06/13 10:51:38:943',9,0,0,0,0,0,0,0,0,0
11809,'2023/06/13 10:51:38:968',9,0,0,0,0,0,0,0,0,0
11810,'2023/06/13 10:51:38:993',9,0,0,0,0,0,0,0,0,0
11811,'2023/06/13 10:51:39:015',9,0,0,0,0,0,0.11,0,0,0
11812,'2023/06/13 10:51:39:038',9,0,0,0,0,0,0.57,0,0,0
11813,'2023/06/13 10:51:39:064',9,0,0,0,0,0,1,0,0,0
11814,'2023/06/13 10:51:39:090',9,368.320374,1135.62439,368.320374,1135.62439,0,1,0,0,0
11815,'2023/06/13 10:51:39:109',9,0,0,0,0,0,1,0,0,0
11816,'2023/06/13 10:51:39:133',9,0,0,0,0,0,1,0,0,0
11817,'2023/06/13 10:51:39:156',9,0,0,0,0,0,1,0,0,0
11818,'2023/06/13 10:51:39:175',9,0,0,0,0,0,1,0,0,0
11819,'2023/06/13 10:51:39:200',9,0,0,0,0,0,1,0,0,0
11820,'2023/06/13 10:51:39:224',9,0,0,0,0,0,1,0,0,0
11821,'2023/06/13 10:51:39:247',9,0,0,0,0,0,1,0,0,0
11822,'2023/06/13 10:51:39:272',9,0,0,0,0,0,0.9,0,0,0
11823,'2023/06/13 10:51:39:295',9,0,0,0,0,0,0.25,0,0,0
11824,'2023/06/13 10:51:39:314',9,0,0,0,0,0,0,0,0,0
11825,'2023/06/13 10:51:39:339',9,0,0,0,0,0,0,0,0,0
11826,'2023/06/13 10:51:39:364',9,350.14032,453.28363,350.14032,453.28363,0,0,0,0,0
11827,'2023/06/13 10:51:39:387',9,313.520477,397.56424,313.520477,397.56424,0,0,0,0,0
11828,'2023/06/13 10:51:39:413',9,410.910278,1079.735352,410.910278,1079.735352,0,0,0,0,0
11829,'2023/06/13 10:51:39:433',9,0,0,0,0,0,0,0,0,0
11830,'2023/06/13 10:51:39:455',9,0,0,0,0,0,0,0,0,0
11831,'2023/06/13 10:51:39:484',9,395.922516,599.716736,395.922516,599.716736,0,0,0,0,0
11832,'2023/06/13 10:51:39:507',9,412.594147,848.936401,412.594147,848.936401,0,0,0,0,0
11833,'2023/06/13 10:51:39:527',9,358.312225,1143.531494,358.312225,1143.531494,0,0,0,0,0
11834,'2023/06/13 10:51:39:550',9,0,0,0,0,0,0,0,0,0
11835,'2023/06/13 10:51:39:570',9,0,0,0,0,0,0,0,0,0
11836,'2023/06/13 10:51:39:594',9,0,0,0,0,0,0,0,0,0
11837,'2023/06/13 10:51:39:619',9,0,0,0,0,0,0,0,0,0
11838,'2023/06/13 10:51:39:644',9,0,0,0,0,0,0,0,0,0
11839,'2023/06/13 10:51:39:663',9,0,0,0,0,0,0,0,0,0
11840,'2023/06/13 10:51:39:687',9,0,0,0,0,0,0,0,0,0
11841,'2023/06/13 10:51:39:714',9,0,0,0,0,0,0,0,0,0
11842,'2023/06/13 10:51:39:735',9,0,0,0,0,0,0,0,0,0
11843,'2023/06/13 10:51:39:759',9,0,0,0,0,0,0,0,0,0
11844,'2023/06/13 10:51:39:779',9,0,0,0,0,0,0,0,0,0
11845,'2023/06/13 10:51:39:804',9,0,0,0,0,0,0,0,0,0
11846,'2023/06/13 10:51:39:830',9,0,0,0,0,0,0,0,0,0
11847,'2023/06/13 10:51:39:850',9,0,0,0,0,0,0,0,0,0
11848,'2023/06/13 10:51:39:874',9,0,0,0,0,0,0,0,0,0
11849,'2023/06/13 10:51:39:898',9,0,0,0,0,0,0,0,0,0
11850,'2023/06/13 10:51:39:922',9,0,0,0,0,0,0,0,0,0
11851,'2023/06/13 10:51:39:946',9,0,0,0,0,0,0,0,0,0
11852,'2023/06/13 10:51:39:970',9,0,0,0,0,0,0.45,0,0,0
11853,'2023/06/13 10:51:39:988',9,0,0,0,0,0,0.98,0,0,0
11854,'2023/06/13 10:51:40:013',9,0,0,0,0,0,1,0,0,0
11855,'2023/06/13 10:51:40:036',9,0,0,0,0,0,1,0,0,0
11856,'2023/06/13 10:51:40:059',9,0,0,0,0,0,1,0,0,0
11857,'2023/06/13 10:51:40:082',9,0,0,0,0,0,1,0,0,0
11858,'2023/06/13 10:51:40:107',9,0,0,0,0,0,1,0,0,0
11859,'2023/06/13 10:51:40:131',9,0,0,0,0,0,1,0,0,0
11860,'2023/06/13 10:51:40:149',9,0,0,0,0,0,0.98,0,0,0
11861,'2023/06/13 10:51:40:173',9,0,0,0,0,0,0.61,0,0,0
11862,'2023/06/13 10:51:40:196',9,0,0,0,0,0,0,0,0,0
11863,'2023/06/13 10:51:40:220',9,0,0,0,0,0,0,0,0,0
11864,'2023/06/13 10:51:40:243',9,0,0,0,0,0,0,0,0,0
11865,'2023/06/13 10:51:40:274',9,330.349792,457.042542,330.349792,457.042542,0,0,0,0,0
11866,'2023/06/13 10:51:40:291',9,0,0,0,0,0,0,0,0,0
11867,'2023/06/13 10:51:40:317',9,349.050446,511.743256,349.050446,511.743256,0,0,0,0,0
11868,'2023/06/13 10:51:40:340',9,0,0,0,0,0,0,0,0,0
11869,'2023/06/13 10:51:40:360',9,431.559204,1287.07666,431.559204,1287.07666,0,0,0,0,0
11870,'2023/06/13 10:51:40:389',9,415.388489,1412.116211,415.388489,1412.116211,0,0,0,0,0
11871,'2023/06/13 10:51:40:411',9,394.514191,1452.775757,394.514191,1452.775757,0,0,0,0,0
11872,'2023/06/13 10:51:40:433',9,390.255768,1566.036743,390.255768,1566.036743,0,0,0,0,0
11873,'2023/06/13 10:51:40:458',9,370.767914,1282.108643,370.767914,1282.108643,0,0,0,0,0
11874,'2023/06/13 10:51:40:478',9,365.973145,1117.497681,365.973145,1117.497681,0,0,0,0,0
11875,'2023/06/13 10:51:40:503',9,0,0,0,0,0,0,0,0,0
11876,'2023/06/13 10:51:40:526',9,0,0,0,0,0,0,0,0,0
11877,'2023/06/13 10:51:40:545',9,0,0,0,0,0,0,0,0,0
11878,'2023/06/13 10:51:40:572',9,0,0,0,0,0,0,0,0,0
11879,'2023/06/13 10:51:40:595',9,0,0,0,0,0,0,0,0,0
11880,'2023/06/13 10:51:40:620',9,0,0,0,0,0,0,0,0,0
11881,'2023/06/13 10:51:40:643',9,0,0,0,0,0,0,0,0,0
11882,'2023/06/13 10:51:40:661',9,0,0,0,0,0,0,0,0,0
11883,'2023/06/13 10:51:40:686',9,0,0,0,0,0,0,0,0,0
11884,'2023/06/13 10:51:40:708',9,0,0,0,0,0,0.24,0,0,0
11885,'2023/06/13 10:51:40:730',9,0,0,0,0,0,0.93,0,0,0
11886,'2023/06/13 10:51:40:755',9,0,0,0,0,0,1,0,0,0
11887,'2023/06/13 10:51:40:781',9,0,0,0,0,0,1,0,0,0
11888,'2023/06/13 10:51:40:805',9,0,0,0,0,0,1,0,0,0
11889,'2023/06/13 10:51:40:823',9,0,0,0,0,0,1,0,0,0
11890,'2023/06/13 10:51:40:848',9,0,0,0,0,0,1,0,0,0
11891,'2023/06/13 10:51:40:874',9,616.49469,1137.630127,616.49469,1137.630127,0,1,0,0,0
11892,'2023/06/13 10:51:40:897',9,0,0,0,0,0,1,0,0,0
11893,'2023/06/13 10:51:40:923',9,387.486938,542.167358,387.486938,542.167358,0,0.92,0,0,0
11894,'2023/06/13 10:51:40:944',9,407.452148,491.679932,407.452148,491.679932,0,0.62,0,0,0
11895,'2023/06/13 10:51:40:964',9,361.682831,471.02533,361.682831,471.02533,0,0.06,0,0,0
11896,'2023/06/13 10:51:40:989',9,363.627655,427.747223,363.627655,427.747223,0,0,0,0,0
11897,'2023/06/13 10:51:41:015',9,348.346558,477.911896,348.346558,477.911896,0,0,0,0,0
11898,'2023/06/13 10:51:41:034',9,364.690948,461.017273,364.690948,461.017273,0,0,0,0,0
11899,'2023/06/13 10:51:41:057',9,370.90683,582.853821,370.90683,582.853821,0,0,0,0,0
11900,'2023/06/13 10:51:41:081',9,0,0,0,0,0,0,0,0,0
11901,'2023/06/13 10:51:41:109',9,369.496887,451.07077,369.496887,451.07077,0,0,0,0,0
11902,'2023/06/13 10:51:41:128',9,382.594025,1456.297607,382.594025,1456.297607,0,0,0,0,0
11903,'2023/06/13 10:51:41:156',9,363.297485,1073.009033,363.297485,1073.009033,0,0,0,0,0
11904,'2023/06/13 10:51:41:178',9,367.27417,1257.186401,367.27417,1257.186401,0,0,0,0,0
11905,'2023/06/13 10:51:41:198',9,0,0,0,0,0,0,0,0,0
11906,'2023/06/13 10:51:41:220',9,307.487732,1172.966309,307.487732,1172.966309,0,0,0,0,0
11907,'2023/06/13 10:51:41:245',9,0,0,0,0,0,0,0,0,0
11908,'2023/06/13 10:51:41:265',9,0,0,0,0,0,0,0,0,0
11909,'2023/06/13 10:51:41:291',9,0,0,0,0,0,0,0,0,0
11910,'2023/06/13 10:51:41:315',9,0,0,0,0,0,0,0,0,0
11911,'2023/06/13 10:51:41:335',9,0,0,0,0,0,0,0,0,0
11912,'2023/06/13 10:51:41:359',9,0,0,0,0,0,0,0,0,0
11913,'2023/06/13 10:51:41:384',9,0,0,0,0,0,0,0,0,0
11914,'2023/06/13 10:51:41:408',9,0,0,0,0,0,0,0,0,0
11915,'2023/06/13 10:51:41:432',9,0,0,0,0,0,0,0,0,0
11916,'2023/06/13 10:51:41:455',9,0,0,0,0,0,0,0,0,0
11917,'2023/06/13 10:51:41:475',9,0,0,0,0,0,0,0,0,0
11918,'2023/06/13 10:51:41:498',9,0,0,0,0,0,0.26,0,0,0
11919,'2023/06/13 10:51:41:523',9,0,0,0,0,0,1,0,0,0
11920,'2023/06/13 10:51:41:545',9,0,0,0,0,0,1,0,0,0
11921,'2023/06/13 10:51:41:568',9,0,0,0,0,0,1,0,0,0
11922,'2023/06/13 10:51:41:591',9,0,0,0,0,0,1,0,0,0
11923,'2023/06/13 10:51:41:615',9,0,0,0,0,0,1,0,0,0
11924,'2023/06/13 10:51:41:640',9,0,0,0,0,0,1,0,0,0
11925,'2023/06/13 10:51:41:664',9,0,0,0,0,0,1,0,0,0
11926,'2023/06/13 10:51:41:683',9,0,0,0,0,0,1,0,0,0
11927,'2023/06/13 10:51:41:706',9,0,0,0,0,0,1,0,0,0
11928,'2023/06/13 10:51:41:731',9,376.250458,509.009766,376.250458,509.009766,0,0.86,0,0,0
11929,'2023/06/13 10:51:41:756',9,399.114319,569.959167,399.114319,569.959167,0,0.35,0,0,0
11930,'2023/06/13 10:51:41:774',9,0,0,0,0,0,0,0,0,0
11931,'2023/06/13 10:51:41:803',9,0,0,0,0,0,0,0,0,0
11932,'2023/06/13 10:51:41:828',9,346.506256,499.188751,346.506256,499.188751,0,0,0,0,0
11933,'2023/06/13 10:51:41:852',9,359.424408,473.892456,359.424408,473.892456,0,0,0,0,0
11934,'2023/06/13 10:51:41:873',9,390.172485,412.120117,390.172485,412.120117,0,0,0,0,0
11935,'2023/06/13 10:51:41:893',9,334.657745,555.161499,334.657745,555.161499,0,0,0,0,0
11936,'2023/06/13 10:51:41:919',9,363.339508,452.334625,363.339508,452.334625,0,0,0,0,0
11937,'2023/06/13 10:51:41:942',9,319.920776,509.487823,319.920776,509.487823,0,0,0,0,0
11938,'2023/06/13 10:51:41:968',9,411.274994,1386.594482,411.274994,1386.594482,0,0,0,0,0
11939,'2023/06/13 10:51:41:988',9,277.484283,1229.852539,277.484283,1229.852539,0,0,0,0,0
11940,'2023/06/13 10:51:42:009',9,352.493744,1168.005615,352.493744,1168.005615,0,0,0,0,0
11941,'2023/06/13 10:51:42:035',9,374.424561,1014.48584,374.424561,1014.48584,0,0,0,0,0
11942,'2023/06/13 10:51:42:058',9,0,0,0,0,0,0,0,0,0
11943,'2023/06/13 10:51:42:083',9,397.061157,1089.494751,397.061157,1089.494751,0,0,0,0,0
11944,'2023/06/13 10:51:42:102',9,0,0,0,0,0,0,0,0,0
11945,'2023/06/13 10:51:42:125',9,0,0,0,0,0,0,0,0,0
11946,'2023/06/13 10:51:42:151',9,0,0,0,0,0,0.1,0,0,0
11947,'2023/06/13 10:51:42:169',9,0,0,0,0,0,0.42,0,0,0
11948,'2023/06/13 10:51:42:198',9,0,0,0,0,0,0.98,0,0,0
11949,'2023/06/13 10:51:42:217',9,0,0,0,0,0,1,0,0,0
11950,'2023/06/13 10:51:42:239',9,0,0,0,0,0,1,0,0,0
11951,'2023/06/13 10:51:42:264',9,0,0,0,0,0,1,0,0,0
11952,'2023/06/13 10:51:42:287',9,0,0,0,0,0,1,0,0,0
11953,'2023/06/13 10:51:42:312',9,0,0,0,0,0,1,0,0,0
11954,'2023/06/13 10:51:42:336',9,0,0,0,0,0,1,0,0,0
11955,'2023/06/13 10:51:42:360',9,0,0,0,0,0,1,0,0,0
11956,'2023/06/13 10:51:42:383',9,0,0,0,0,0,1,0,0,0
11957,'2023/06/13 10:51:42:407',9,350.886536,497.037598,350.886536,497.037598,0,1,0,0,0
11958,'2023/06/13 10:51:42:427',9,366.33136,558.505493,366.33136,558.505493,0,0.95,0,0,0
11959,'2023/06/13 10:51:42:450',9,0,0,0,0,0,0.45,0,0,0
11960,'2023/06/13 10:51:42:477',9,419.019653,441.418274,419.019653,441.418274,0,0,0,0,0
11961,'2023/06/13 10:51:42:499',9,364.457397,815.126587,364.457397,815.126587,0,0,0,0,0
11962,'2023/06/13 10:51:42:521',9,354.358948,450.793884,354.358948,450.793884,0,0,0,0,0
11963,'2023/06/13 10:51:42:545',9,358.358368,519.235352,358.358368,519.235352,0,0,0,0,0
11964,'2023/06/13 10:51:42:573',9,366.903412,677.010803,366.903412,677.010803,0,0,0,0,0
11965,'2023/06/13 10:51:42:593',9,433.592194,1353.50061,433.592194,1353.50061,0,0,0,0,0
11966,'2023/06/13 10:51:42:615',9,400.61792,737.034241,400.61792,737.034241,0,0,0,0,0
11967,'2023/06/13 10:51:42:636',9,0,0,0,0,0,0,0,0,0
11968,'2023/06/13 10:51:42:659',9,0,0,0,0,0,0,0,0,0
11969,'2023/06/13 10:51:42:683',9,0,0,0,0,0,0,0,0,0
11970,'2023/06/13 10:51:42:707',9,0,0,0,0,0,0,0,0,0
11971,'2023/06/13 10:51:42:730',9,0,0,0,0,0,0,0,0,0
11972,'2023/06/13 10:51:42:751',9,0,0,0,0,0,0,0,0,0
11973,'2023/06/13 10:51:42:774',9,0,0,0,0,0,0,0,0,0
11974,'2023/06/13 10:51:42:797',9,0,0,0,0,0,0.24,0,0,0
11975,'2023/06/13 10:51:42:820',9,0,0,0,0,0,0.81,0,0,0
11976,'2023/06/13 10:51:42:843',9,0,0,0,0,0,1,0,0,0
11977,'2023/06/13 10:51:42:868',9,0,0,0,0,0,1,0,0,0
11978,'2023/06/13 10:51:42:891',9,0,0,0,0,0,1,0,0,0
11979,'2023/06/13 10:51:42:915',9,556.458008,1141.338867,556.458008,1141.338867,0,1,0,0,0
11980,'2023/06/13 10:51:42:939',9,0,0,0,0,0,1,0,0,0
11981,'2023/06/13 10:51:42:962',9,0,0,0,0,0,1,0,0,0
11982,'2023/06/13 10:51:42:987',9,0,0,0,0,0,1,0,0,0
11983,'2023/06/13 10:51:43:010',9,0,0,0,0,0,1,0,0,0
11984,'2023/06/13 10:51:43:034',9,0,0,0,0,0,1,0,0,0
11985,'2023/06/13 10:51:43:054',9,0,0,0,0,0,1,0,0,0
11986,'2023/06/13 10:51:43:078',9,377.072296,501.552246,377.072296,501.552246,0,1,0,0,0
11987,'2023/06/13 10:51:43:103',9,364.16626,579.511414,364.16626,579.511414,0,0.64,0,0,0
11988,'2023/06/13 10:51:43:129',9,352.099426,569.762634,352.099426,569.762634,0,0.02,0,0,0
11989,'2023/06/13 10:51:43:151',9,364.978394,474.915924,364.978394,474.915924,0,0,0,0,0
11990,'2023/06/13 10:51:43:174',9,371.854156,641.730713,371.854156,641.730713,0,0,0,0,0
11991,'2023/06/13 10:51:43:192',9,0,0,0,0,0,0,0,0,0
11992,'2023/06/13 10:51:43:218',9,407.207977,416.891998,407.207977,416.891998,0,0,0,0,0
11993,'2023/06/13 10:51:43:244',9,391.699554,674.325806,391.699554,674.325806,0,0,0,0,0
11994,'2023/06/13 10:51:43:267',9,336.874146,451.125092,336.874146,451.125092,0,0,0,0,0
11995,'2023/06/13 10:51:43:288',9,431.026306,773.333923,431.026306,773.333923,0,0,0,0,0
11996,'2023/06/13 10:51:43:313',9,365.398743,1240.892822,365.398743,1240.892822,0,0,0,0,0
11997,'2023/06/13 10:51:43:338',9,369.291779,1029.488892,369.291779,1029.488892,0,0,0,0,0
11998,'2023/06/13 10:51:43:357',9,373.338287,1165.192871,373.338287,1165.192871,0,0,0,0,0
11999,'2023/06/13 10:51:43:382',9,0,0,0,0,0,0,0,0,0
12000,'2023/06/13 10:51:43:402',9,0,0,0,0,0,0,0,0,0
12001,'2023/06/13 10:51:43:425',9,0,0,0,0,0,0,0,0,0
12002,'2023/06/13 10:51:43:449',9,0,0,0,0,0,0,0,0,0
12003,'2023/06/13 10:51:43:474',9,0,0,0,0,0,0,0,0,0
12004,'2023/06/13 10:51:43:498',9,0,0,0,0,0,0,0,0,0
12005,'2023/06/13 10:51:43:516',9,0,0,0,0,0,0,0,0,0
12006,'2023/06/13 10:51:43:540',9,0,0,0,0,0,0,0,0,0
12007,'2023/06/13 10:51:43:565',9,0,0,0,0,0,0,0,0,0
12008,'2023/06/13 10:51:43:589',9,0,0,0,0,0,0,0,0,0
12009,'2023/06/13 10:51:43:615',9,0,0,0,0,0,0,0,0,0
12010,'2023/06/13 10:51:43:634',9,0,0,0,0,0,0,0,0,0
12011,'2023/06/13 10:51:43:659',9,0,0,0,0,0,0,0,0,0
12012,'2023/06/13 10:51:43:683',9,0,0,0,0,0,0,0,0,0
12013,'2023/06/13 10:51:43:706',9,0,0,0,0,0,0,0,0,0
12014,'2023/06/13 10:51:43:730',9,0,0,0,0,0,0,0,0,0
12015,'2023/06/13 10:51:43:749',9,0,0,0,0,0,0,0,0,0
12016,'2023/06/13 10:51:43:776',9,0,0,0,0,0,0,0,0,0
12017,'2023/06/13 10:51:43:795',9,0,0,0,0,0,0,0,0,0
12018,'2023/06/13 10:51:43:820',9,0,0,0,0,0,0,0,0,0
12019,'2023/06/13 10:51:43:846',9,0,0,0,0,0,0,0,0,0
12020,'2023/06/13 10:51:43:870',9,0,0,0,0,0,0,0,0,0
12021,'2023/06/13 10:51:43:890',9,0,0,0,0,0,0,0,0,0
12022,'2023/06/13 10:51:43:915',9,0,0,0,0,0,0,0,0,0
12023,'2023/06/13 10:51:43:935',9,0,0,0,0,0,0,0,0,0
12024,'2023/06/13 10:51:43:959',9,0,0,0,0,0,0,0,0,0
12025,'2023/06/13 10:51:43:984',9,0,0,0,0,0,0,0,0,0
12026,'2023/06/13 10:51:44:009',9,0,0,0,0,0,0,0,0,0
12027,'2023/06/13 10:51:44:035',9,374.914551,1085.928345,374.914551,1085.928345,0,0,0,0,0
12028,'2023/06/13 10:51:44:053',9,0,0,0,0,0,0,0,0,0
12029,'2023/06/13 10:51:44:075',9,0,0,0,0,0,0,0,0,0
12030,'2023/06/13 10:51:44:099',9,0,0,0,0,0,0,0,0,0
12031,'2023/06/13 10:51:44:125',9,0,0,0,0,0,0,0,0,0
12032,'2023/06/13 10:51:44:144',9,0,0,0,0,0,0,0,0,0
12033,'2023/06/13 10:51:44:169',9,0,0,0,0,0,0,0,0,0
12034,'2023/06/13 10:51:44:191',9,0,0,0,0,0,0,0,0,0
12035,'2023/06/13 10:51:44:216',9,0,0,0,0,0,0,0,0,0
12036,'2023/06/13 10:51:44:242',9,0,0,0,0,0,0,0,0,0
12037,'2023/06/13 10:51:44:260',9,0,0,0,0,0,0,0,0,0
12038,'2023/06/13 10:51:44:285',9,0,0,0,0,0,0,0,0,0
12039,'2023/06/13 10:51:44:308',9,0,0,0,0,0,0,0,0,0
12040,'2023/06/13 10:51:44:333',9,0,0,0,0,0,0,0,0,0
12041,'2023/06/13 10:51:44:353',9,0,0,0,0,0,0,0,0,0
12042,'2023/06/13 10:51:44:375',9,0,0,0,0,0,0,0,0,0
12043,'2023/06/13 10:51:44:399',9,0,0,0,0,0,0,0,0,0
12044,'2023/06/13 10:51:44:424',9,0,0,0,0,0,0,0,0,0
12045,'2023/06/13 10:51:44:448',9,0,0,0,0,0,0,0,0,0
12046,'2023/06/13 10:51:44:472',9,0,0,0,0,0,0,0,0,0
12047,'2023/06/13 10:51:44:497',9,0,0,0,0,0,0,0,0,0
12048,'2023/06/13 10:51:44:515',9,0,0,0,0,0,0,0,0,0
12049,'2023/06/13 10:51:44:541',9,0,0,0,0,0,0,0,0,0
12050,'2023/06/13 10:51:44:564',9,0,0,0,0,0,0,0,0,0
12051,'2023/06/13 10:51:44:585',9,0,0,0,0,0,0,0,0,0
12052,'2023/06/13 10:51:44:608',9,0,0,0,0,0,0,0,0,0
12053,'2023/06/13 10:51:44:633',9,0,0,0,0,0,0,0,0,0
12054,'2023/06/13 10:51:44:659',9,0,0,0,0,0,0,0,0,0
12055,'2023/06/13 10:51:44:677',9,0,0,0,0,0,0,0,0,0
12056,'2023/06/13 10:51:44:701',9,0,0,0,0,0,0,0,0,0
12057,'2023/06/13 10:51:44:726',9,0,0,0,0,0,0,0,0,0
12058,'2023/06/13 10:51:44:749',9,0,0,0,0,0,0,0,0,0
12059,'2023/06/13 10:51:44:775',9,0,0,0,0,0,0,0,0,0
12060,'2023/06/13 10:51:44:794',9,0,0,0,0,0,0,0,0,0
12061,'2023/06/13 10:51:44:818',9,0,0,0,0,0,0,0,0,0
12062,'2023/06/13 10:51:44:842',9,0,0,0,0,0,0,0.08,0,0
12063,'2023/06/13 10:51:44:866',9,0,0,0,0,0,0,0.39,0,0
12064,'2023/06/13 10:51:44:888',9,0,0,0,0,0,0,0.72,0,0
12065,'2023/06/13 10:51:44:914',9,0,0,0,0,0,0,1,0,0
12066,'2023/06/13 10:51:44:932',9,0,0,0,0,0,0,1,0,0
12067,'2023/06/13 10:51:44:957',9,0,0,0,0,0,0,1,0,0
12068,'2023/06/13 10:51:44:981',9,0,0,0,0,0,0,1,0,0
12069,'2023/06/13 10:51:45:009',9,231.41835,411.774139,231.41835,411.774139,0,0,1,0,0
12070,'2023/06/13 10:51:45:029',9,227.10878,441.296692,227.10878,441.296692,0,0,1,0,0
12071,'2023/06/13 10:51:45:053',9,0,0,0,0,0,0,0.66,0,0
12072,'2023/06/13 10:51:45:079',9,249.178818,426.200653,249.178818,426.200653,0,0,0.13,0,0
12073,'2023/06/13 10:51:45:101',9,210.770126,512.526733,210.770126,512.526733,0,0,0,0,0
12074,'2023/06/13 10:51:45:121',9,229.487747,474.035767,229.487747,474.035767,0,0,0,0,0
12075,'2023/06/13 10:51:45:146',9,0,0,0,0,0,0,0,0,0
12076,'2023/06/13 10:51:45:173',9,288.456604,448.034393,288.456604,448.034393,0,0,0,0,0
12077,'2023/06/13 10:51:45:192',9,320.044617,1705.831055,320.044617,1705.831055,0,0,0,0,0
12078,'2023/06/13 10:51:45:219',9,253.268494,671.114807,253.268494,671.114807,0,0,0,0,0
12079,'2023/06/13 10:51:45:241',9,215.681854,1146.683228,215.681854,1146.683228,0,0,0,0,0
12080,'2023/06/13 10:51:45:263',9,273.060455,1030.855957,273.060455,1030.855957,0,0,0,0,0
12081,'2023/06/13 10:51:45:288',9,231.186127,1011.53418,231.186127,1011.53418,0,0,0,0,0
12082,'2023/06/13 10:51:45:308',9,672.221497,1439.9823,672.221497,1439.9823,0,0,0,0,0
12083,'2023/06/13 10:51:45:333',9,0,0,0,0,0,0,0,0,0
12084,'2023/06/13 10:51:45:352',9,0,0,0,0,0,0,0,0,0
12085,'2023/06/13 10:51:45:374',9,0,0,0,0,0,0,0,0,0
12086,'2023/06/13 10:51:45:399',9,0,0,0,0,0,0,0,0,0
12087,'2023/06/13 10:51:45:422',9,0,0,0,0,0,0,0,0,0
12088,'2023/06/13 10:51:45:447',9,0,0,0,0,0,0,0.13,0,0
12089,'2023/06/13 10:51:45:471',9,0,0,0,0,0,0,0.75,0,0
12090,'2023/06/13 10:51:45:490',9,0,0,0,0,0,0,1,0,0
12091,'2023/06/13 10:51:45:514',9,0,0,0,0,0,0,1,0,0
12092,'2023/06/13 10:51:45:538',9,0,0,0,0,0,0,1,0,0
12093,'2023/06/13 10:51:45:563',9,0,0,0,0,0,0,1,0,0
12094,'2023/06/13 10:51:45:586',9,0,0,0,0,0,0,1,0,0
12095,'2023/06/13 10:51:45:606',9,0,0,0,0,0,0,1,0,0
12096,'2023/06/13 10:51:45:633',9,0,0,0,0,0,0,1,0,0
12097,'2023/06/13 10:51:45:655',9,0,0,0,0,0,0,0.6,0,0
12098,'2023/06/13 10:51:45:679',9,0,0,0,0,0,0,0.11,0,0
12099,'2023/06/13 10:51:45:708',9,225.307343,399.987549,225.307343,399.987549,0,0,0,0,0
12100,'2023/06/13 10:51:45:728',9,247.034912,250.608414,247.034912,250.608414,0,0,0,0,0
12101,'2023/06/13 10:51:45:747',9,239.31517,350.277161,239.31517,350.277161,0,0,0,0,0
12102,'2023/06/13 10:51:45:772',9,201.512436,448.959503,201.512436,448.959503,0,0,0,0,0
12103,'2023/06/13 10:51:45:799',9,230.566971,422.748657,230.566971,422.748657,0,0,0,0,0
12104,'2023/06/13 10:51:45:823',9,238.754761,391.698303,238.754761,391.698303,0,0,0,0,0
12105,'2023/06/13 10:51:45:844',9,234.079941,473.134674,234.079941,473.134674,0,0,0,0,0
12106,'2023/06/13 10:51:45:863',9,202.458801,1139.826904,202.458801,1139.826904,0,0,0,0,0
12107,'2023/06/13 10:51:45:890',9,246.442184,1212.054688,246.442184,1212.054688,0,0,0,0,0
12108,'2023/06/13 10:51:45:909',9,267.172089,856.515564,267.172089,856.515564,0,0,0,0,0
12109,'2023/06/13 10:51:45:937',9,212.304642,1077.640991,212.304642,1077.640991,0,0,0,0,0
12110,'2023/06/13 10:51:45:956',9,0,0,0,0,0,0,0,0,0
12111,'2023/06/13 10:51:45:978',9,0,0,0,0,0,0,0,0,0
12112,'2023/06/13 10:51:46:003',9,0,0,0,0,0,0,0,0,0
